Year,Quarter,Ticker,Open,Close
2017,3,TXN,63.16753791159056,63.916900634765625
2017,3,TXN,64.05888238763924,64.92656707763672
2017,3,TXN,65.02911356192908,65.328857421875
2017,3,TXN,65.26574509390502,65.10798645019531
2017,3,TXN,64.93447554995264,64.56373596191406
2017,3,TXN,64.87135438473284,64.73725891113281
2017,3,TXN,65.03698967512067,64.6820297241211
2017,3,TXN,64.66625056354711,64.19296264648438
2017,3,TXN,64.60316569492413,64.85558319091797
2017,3,TXN,64.95020328812794,65.38404846191406
2017,3,TXN,65.34462414829734,65.23419189453125
2017,3,TXN,64.99754127580398,65.69957733154297
2017,3,TXN,65.58128203565457,66.92224884033203
2017,3,TXN,67.04846277530343,67.94770050048828
2017,3,TXN,68.12912599807272,68.4761962890625
2017,3,TXN,68.62609487542566,67.70319366455078
2017,3,TXN,67.85300925956321,67.87667846679688
2017,3,TXN,68.30263007968166,69.62782287597656
2017,3,TXN,69.13879931676334,69.02047729492188
2017,3,TXN,69.40696926163811,69.17821502685547
2017,3,TXN,69.79350129373033,70.05380249023438
2017,3,TXN,69.76195393081892,70.7164077758789
2017,3,TXN,70.8110462414387,70.70850372314453
2017,4,TXN,70.89782965405553,70.7164077758789
2017,4,TXN,70.71638280855254,70.94513702392578
2017,4,TXN,70.91362067227898,71.37901306152344
2017,4,TXN,71.42630859575779,71.8917007446289
2017,4,TXN,71.57620884346089,72.05738067626953
2017,4,TXN,72.26245561606096,72.2387924194336
2017,4,TXN,72.5464354365297,72.86984252929688
2017,4,TXN,72.56221028064935,73.25636291503906
2017,4,TXN,73.26424339618781,73.05915832519531
2017,4,TXN,73.42988475239007,73.82428741455078
2017,4,TXN,74.31336023043663,74.32913970947266
2017,4,TXN,74.28179267173755,74.36067199707031
2017,4,TXN,74.35279953338981,73.69808959960938
2017,4,TXN,73.33522116951846,73.7138442993164
2017,4,TXN,74.18715089739968,75.07849884033203
2017,4,TXN,75.7252970694037,75.89094543457031
2017,4,TXN,75.96194019429394,76.07237243652344
2017,4,TXN,74.93650810207146,75.58332824707031
2017,4,TXN,76.0723974850188,75.84364318847656
2017,4,TXN,75.67798160108714,76.90851593017578
2017,4,TXN,76.74975205104931,76.25756072998047
2017,4,TXN,76.43220761474703,76.7576904296875
2017,4,TXN,76.9799767014873,76.48778533935547
2017,4,TXN,76.40838511360813,76.83706665039062
2017,4,TXN,77.00380480804458,77.78178405761719
2017,4,TXN,77.65472776873875,78.22630310058594
2017,4,TXN,78.23426783951099,78.11518859863281
2017,4,TXN,78.04373730524107,78.14694213867188
2017,4,TXN,77.48008033868592,77.04346466064453
2017,4,TXN,76.74181005063096,76.9561538696289
2017,4,TXN,76.52745489162815,77.02758026123047
2017,4,TXN,76.76562704450329,76.97203063964844
2017,4,TXN,76.70211671717544,76.8211898803711
2017,4,TXN,77.05934950704453,78.05166625976562
2017,4,TXN,78.24219186802112,77.59123229980469
2017,4,TXN,77.64680064531791,78.01991271972656
2017,4,TXN,78.39301978104507,78.74231719970703
2017,4,TXN,78.71056793811019,77.86114501953125
2017,4,TXN,77.95640722895786,78.82965087890625
2017,4,TXN,78.55181582231786,78.29778289794922
2017,4,TXN,78.66292580009005,78.9725341796875
2017,4,TXN,79.17098727894032,76.90850067138672
2017,4,TXN,77.30544506140095,77.23400115966797
2017,4,TXN,76.63860940880679,77.14667510986328
2017,4,TXN,77.43243777812913,76.18608856201172
2017,4,TXN,76.1940490539931,76.92439270019531
2017,4,TXN,76.4083964430758,77.01966094970703
2017,4,TXN,77.25779880924962,77.62297058105469
2017,4,TXN,78.52798404604634,77.81351470947266
2017,4,TXN,77.8532050413243,78.45653533935547
2017,4,TXN,78.35333771820568,78.13899993896484
2017,4,TXN,78.56768631295103,78.48036193847656
2017,4,TXN,78.5597296835079,79.58380126953125
2017,4,TXN,80.40146532186111,80.35383605957031
2017,4,TXN,81.05242473600599,81.98123168945312
2017,4,TXN,81.91774084572289,82.64014434814453
2017,4,TXN,83.2752154204012,83.19583129882812
2017,4,TXN,83.48162875776904,82.61632537841797
2017,4,TXN,82.56077216244654,82.66397094726562
2017,4,TXN,82.22734385238647,82.67984008789062
2017,4,TXN,82.89418197711448,82.98150634765625
2017,4,TXN,83.29109219268014,83.21170806884766
2017,4,TXN,83.02121134667264,82.91007232666016
2018,1,TXN,83.44194936086528,83.80712127685547
2018,1,TXN,84.05320118516231,86.07752990722656
2018,1,TXN,86.11721897089264,85.96638488769531
2018,1,TXN,86.29187446778865,86.62529754638672
2018,1,TXN,86.17278108865082,87.03807830810547
2018,1,TXN,87.02221938100199,87.63348388671875
2018,1,TXN,87.20481838930695,87.08573913574219
2018,1,TXN,87.36355823759517,87.85574340820312
2018,1,TXN,87.91132942907024,89.48316192626953
2018,1,TXN,90.142053501486,89.64192199707031
2018,1,TXN,90.45960650046447,94.59558868408203
2018,1,TXN,94.46856074796246,92.41248321533203
2018,1,TXN,92.88879688302066,92.74590301513672
2018,1,TXN,93.61120275918559,94.81786346435547
2018,1,TXN,95.27830101566308,95.17510223388672
2018,1,TXN,88.22889027936804,87.08573913574219
2018,1,TXN,88.0065902158704,87.44295501708984
2018,1,TXN,88.06216703858223,90.25320434570312
2018,1,TXN,89.28469555793252,89.4275894165039
2018,1,TXN,88.76504650829096,87.71934509277344
2018,1,TXN,88.5894392175263,87.54373168945312
